incident_id,date,country,customer_type,tracking_number,carrier,category,description,status,customer_email,satisfaction_score
TRF-000500,2024-05-14,ES,B2B,TRACK00000500,DHL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_ES,CLOSED,client500@example.com,4
TRF-000501,2024-05-15,US,B2C,TRACK00000501,FEDEX,LOST_PARCEL,Closed LOST_PARCEL incident handled for FEDEX,CLOSED,client501@example.com,2
TRF-000502,2024-05-16,ES,B2B,TRACK00000502,SEUR,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for SEUR,CLOSED,client502@example.com,2
TRF-000503,2024-05-17,ES,B2B,TRACK00000503,MRW,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for MRW,CLOSED,client503@example.com,4
TRF-000504,2024-05-18,US,B2C,TRACK00000504,FEDEX,LOST_PARCEL,Closed LOST_PARCEL incident handled for FEDEX,CLOSED,client504@example.com,2
TRF-000505,2024-05-19,US,B2B,TRACK00000505,DHL_US,DAMAGE,Closed DAMAGE incident handled for DHL_US,CLOSED,client505@example.com,3
TRF-000506,2024-05-20,ES,B2B,TRACK00000506,SEUR,DAMAGE,Closed DAMAGE incident handled for SEUR,CLOSED,client506@example.com,3
TRF-000507,2024-05-21,US,B2B,TRACK00000507,UPS,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for UPS,CLOSED,client507@example.com,3
TRF-000508,2024-05-22,ES,B2B,TRACK00000508,DHL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_ES,CLOSED,client508@example.com,2
TRF-000509,2024-05-23,US,B2C,TRACK00000509,DHL_US,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_US,CLOSED,client509@example.com,3
TRF-000510,2024-05-24,US,B2C,TRACK00000510,FEDEX,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for FEDEX,CLOSED,client510@example.com,3
TRF-000511,2024-05-25,US,B2B,TRACK00000511,FEDEX,LOST_PARCEL,Closed LOST_PARCEL incident handled for FEDEX,CLOSED,client511@example.com,2
TRF-000512,2024-05-26,US,B2B,TRACK00000512,FEDEX,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for FEDEX,CLOSED,client512@example.com,4
TRF-000513,2024-05-27,US,B2B,TRACK00000513,UPS,LOST_PARCEL,Closed LOST_PARCEL incident handled for UPS,CLOSED,client513@example.com,3
TRF-000514,2024-05-28,US,B2B,TRACK00000514,FEDEX,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for FEDEX,CLOSED,client514@example.com,3
TRF-000515,2024-05-29,ES,B2C,TRACK00000515,MRW,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for MRW,CLOSED,client515@example.com,3
TRF-000516,2024-05-30,US,B2C,TRACK00000516,FEDEX,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for FEDEX,CLOSED,client516@example.com,3
TRF-000517,2024-05-31,ES,B2C,TRACK00000517,LOCAL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for LOCAL_ES,CLOSED,client517@example.com,3
TRF-000518,2024-06-01,ES,B2C,TRACK00000518,LOCAL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for LOCAL_ES,CLOSED,client518@example.com,3
TRF-000519,2024-06-02,ES,B2B,TRACK00000519,MRW,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for MRW,CLOSED,client519@example.com,3
TRF-000520,2024-06-03,US,B2B,TRACK00000520,FEDEX,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for FEDEX,CLOSED,client520@example.com,3
TRF-000521,2024-06-04,ES,B2C,TRACK00000521,DHL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for DHL_ES,CLOSED,client521@example.com,5
TRF-000522,2024-06-05,ES,B2C,TRACK00000522,MRW,LOST_PARCEL,Closed LOST_PARCEL incident handled for MRW,CLOSED,client522@example.com,1
TRF-000523,2024-06-06,ES,B2C,TRACK00000523,LOCAL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for LOCAL_ES,CLOSED,client523@example.com,3
TRF-000524,2024-06-07,US,B2B,TRACK00000524,UPS,LOST_PARCEL,Closed LOST_PARCEL incident handled for UPS,CLOSED,client524@example.com,2
TRF-000525,2024-06-08,ES,B2C,TRACK00000525,DHL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for DHL_ES,CLOSED,client525@example.com,3
TRF-000526,2024-06-09,ES,B2B,TRACK00000526,DHL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for DHL_ES,CLOSED,client526@example.com,4
TRF-000527,2024-06-10,US,B2B,TRACK00000527,UPS,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for UPS,CLOSED,client527@example.com,4
TRF-000528,2024-06-11,ES,B2C,TRACK00000528,SEUR,LOST_PARCEL,Closed LOST_PARCEL incident handled for SEUR,CLOSED,client528@example.com,2
TRF-000529,2024-06-12,ES,B2B,TRACK00000529,MRW,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for MRW,CLOSED,client529@example.com,5
TRF-000530,2024-06-13,ES,B2C,TRACK00000530,SEUR,DAMAGE,Closed DAMAGE incident handled for SEUR,CLOSED,client530@example.com,3
TRF-000531,2024-06-14,US,B2C,TRACK00000531,DHL_US,DAMAGE,Closed DAMAGE incident handled for DHL_US,CLOSED,client531@example.com,2
TRF-000532,2024-06-15,ES,B2C,TRACK00000532,SEUR,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for SEUR,CLOSED,client532@example.com,3
TRF-000533,2024-06-16,US,B2B,TRACK00000533,FEDEX,DAMAGE,Closed DAMAGE incident handled for FEDEX,CLOSED,client533@example.com,3
TRF-000534,2024-06-17,ES,B2C,TRACK00000534,LOCAL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for LOCAL_ES,CLOSED,client534@example.com,4
TRF-000535,2024-06-18,ES,B2B,TRACK00000535,LOCAL_ES,DAMAGE,Closed DAMAGE incident handled for LOCAL_ES,CLOSED,client535@example.com,3
TRF-000536,2024-06-19,ES,B2C,TRACK00000536,DHL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_ES,CLOSED,client536@example.com,3
TRF-000537,2024-06-20,US,B2C,TRACK00000537,UPS,DAMAGE,Closed DAMAGE incident handled for UPS,CLOSED,client537@example.com,3
TRF-000538,2024-06-21,ES,B2B,TRACK00000538,MRW,LOST_PARCEL,Closed LOST_PARCEL incident handled for MRW,CLOSED,client538@example.com,2
TRF-000539,2024-06-22,US,B2B,TRACK00000539,FEDEX,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for FEDEX,CLOSED,client539@example.com,3
TRF-000540,2024-06-23,ES,B2B,TRACK00000540,SEUR,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for SEUR,CLOSED,client540@example.com,2
TRF-000541,2024-06-24,ES,B2C,TRACK00000541,DHL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for DHL_ES,CLOSED,client541@example.com,4
TRF-000542,2024-06-25,US,B2B,TRACK00000542,FEDEX,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for FEDEX,CLOSED,client542@example.com,4
TRF-000543,2024-06-26,US,B2C,TRACK00000543,UPS,DAMAGE,Closed DAMAGE incident handled for UPS,CLOSED,client543@example.com,3
TRF-000544,2024-06-27,ES,B2B,TRACK00000544,MRW,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for MRW,CLOSED,client544@example.com,2
TRF-000545,2024-06-28,US,B2B,TRACK00000545,UPS,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for UPS,CLOSED,client545@example.com,4
TRF-000546,2024-06-29,US,B2C,TRACK00000546,DHL_US,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_US,CLOSED,client546@example.com,3
TRF-000547,2024-06-30,ES,B2B,TRACK00000547,SEUR,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for SEUR,CLOSED,client547@example.com,4
TRF-000548,2024-07-01,US,B2C,TRACK00000548,UPS,LOST_PARCEL,Closed LOST_PARCEL incident handled for UPS,CLOSED,client548@example.com,3
TRF-000549,2024-07-02,ES,B2C,TRACK00000549,MRW,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for MRW,CLOSED,client549@example.com,3
TRF-000550,2024-07-03,US,B2B,TRACK00000550,UPS,LOST_PARCEL,Closed LOST_PARCEL incident handled for UPS,CLOSED,client550@example.com,3
TRF-000551,2024-07-04,US,B2B,TRACK00000551,DHL_US,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_US,CLOSED,client551@example.com,2
TRF-000552,2024-07-05,ES,B2C,TRACK00000552,LOCAL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for LOCAL_ES,CLOSED,client552@example.com,4
TRF-000553,2024-07-06,ES,B2C,TRACK00000553,MRW,DAMAGE,Closed DAMAGE incident handled for MRW,CLOSED,client553@example.com,2
TRF-000554,2024-07-07,US,B2C,TRACK00000554,FEDEX,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for FEDEX,CLOSED,client554@example.com,3
TRF-000555,2024-07-08,US,B2C,TRACK00000555,DHL_US,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_US,CLOSED,client555@example.com,1
TRF-000556,2024-07-09,ES,B2C,TRACK00000556,SEUR,LOST_PARCEL,Closed LOST_PARCEL incident handled for SEUR,CLOSED,client556@example.com,2
TRF-000557,2024-07-10,ES,B2C,TRACK00000557,DHL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_ES,CLOSED,client557@example.com,1
TRF-000558,2024-07-11,US,B2B,TRACK00000558,UPS,DAMAGE,Closed DAMAGE incident handled for UPS,CLOSED,client558@example.com,3
TRF-000559,2024-07-12,ES,B2C,TRACK00000559,DHL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_ES,CLOSED,client559@example.com,3
TRF-000560,2024-07-13,ES,B2C,TRACK00000560,LOCAL_ES,DAMAGE,Closed DAMAGE incident handled for LOCAL_ES,CLOSED,client560@example.com,3
TRF-000561,2024-07-14,ES,B2C,TRACK00000561,DHL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_ES,CLOSED,client561@example.com,3
TRF-000562,2024-07-15,ES,B2C,TRACK00000562,MRW,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for MRW,CLOSED,client562@example.com,2
TRF-000563,2024-07-16,US,B2C,TRACK00000563,DHL_US,DAMAGE,Closed DAMAGE incident handled for DHL_US,CLOSED,client563@example.com,4
TRF-000564,2024-07-17,US,B2C,TRACK00000564,FEDEX,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for FEDEX,CLOSED,client564@example.com,4
TRF-000565,2024-07-18,US,B2B,TRACK00000565,DHL_US,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_US,CLOSED,client565@example.com,4
TRF-000566,2024-07-19,ES,B2B,TRACK00000566,LOCAL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for LOCAL_ES,CLOSED,client566@example.com,2
TRF-000567,2024-07-20,ES,B2C,TRACK00000567,SEUR,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for SEUR,CLOSED,client567@example.com,4
TRF-000568,2024-07-21,ES,B2C,TRACK00000568,SEUR,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for SEUR,CLOSED,client568@example.com,2
TRF-000569,2024-07-22,US,B2C,TRACK00000569,FEDEX,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for FEDEX,CLOSED,client569@example.com,3
TRF-000570,2024-07-23,ES,B2B,TRACK00000570,MRW,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for MRW,CLOSED,client570@example.com,3
TRF-000571,2024-07-24,US,B2B,TRACK00000571,FEDEX,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for FEDEX,CLOSED,client571@example.com,4
TRF-000572,2024-07-25,US,B2C,TRACK00000572,FEDEX,DAMAGE,Closed DAMAGE incident handled for FEDEX,CLOSED,client572@example.com,3
TRF-000573,2024-07-26,ES,B2C,TRACK00000573,SEUR,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for SEUR,CLOSED,client573@example.com,3
TRF-000574,2024-07-27,US,B2B,TRACK00000574,DHL_US,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_US,CLOSED,client574@example.com,2
TRF-000575,2024-07-28,US,B2C,TRACK00000575,DHL_US,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for DHL_US,CLOSED,client575@example.com,3
TRF-000576,2024-07-29,ES,B2C,TRACK00000576,DHL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_ES,CLOSED,client576@example.com,4
TRF-000577,2024-07-30,ES,B2B,TRACK00000577,MRW,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for MRW,CLOSED,client577@example.com,3
TRF-000578,2024-07-31,US,B2C,TRACK00000578,DHL_US,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_US,CLOSED,client578@example.com,1
TRF-000579,2024-08-01,ES,B2B,TRACK00000579,DHL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_ES,CLOSED,client579@example.com,2
TRF-000580,2024-08-02,US,B2B,TRACK00000580,FEDEX,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for FEDEX,CLOSED,client580@example.com,4
TRF-000581,2024-08-03,ES,B2B,TRACK00000581,LOCAL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for LOCAL_ES,CLOSED,client581@example.com,3
TRF-000582,2024-08-04,US,B2C,TRACK00000582,UPS,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for UPS,CLOSED,client582@example.com,4
TRF-000583,2024-08-05,ES,B2B,TRACK00000583,LOCAL_ES,DAMAGE,Closed DAMAGE incident handled for LOCAL_ES,CLOSED,client583@example.com,3
TRF-000584,2024-08-06,US,B2B,TRACK00000584,UPS,LOST_PARCEL,Closed LOST_PARCEL incident handled for UPS,CLOSED,client584@example.com,2
TRF-000585,2024-08-07,US,B2C,TRACK00000585,UPS,LOST_PARCEL,Closed LOST_PARCEL incident handled for UPS,CLOSED,client585@example.com,3
TRF-000586,2024-08-08,US,B2C,TRACK00000586,UPS,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for UPS,CLOSED,client586@example.com,3
TRF-000587,2024-08-09,US,B2C,TRACK00000587,DHL_US,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_US,CLOSED,client587@example.com,2
TRF-000588,2024-08-10,US,B2C,TRACK00000588,FEDEX,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for FEDEX,CLOSED,client588@example.com,2
TRF-000589,2024-08-11,US,B2B,TRACK00000589,FEDEX,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for FEDEX,CLOSED,client589@example.com,3
TRF-000590,2024-08-12,US,B2C,TRACK00000590,UPS,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for UPS,CLOSED,client590@example.com,3
TRF-000591,2024-08-13,US,B2B,TRACK00000591,UPS,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for UPS,CLOSED,client591@example.com,4
TRF-000592,2024-08-14,ES,B2C,TRACK00000592,SEUR,DAMAGE,Closed DAMAGE incident handled for SEUR,CLOSED,client592@example.com,2
TRF-000593,2024-08-15,ES,B2C,TRACK00000593,MRW,DAMAGE,Closed DAMAGE incident handled for MRW,CLOSED,client593@example.com,2
TRF-000594,2024-08-16,ES,B2C,TRACK00000594,MRW,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for MRW,CLOSED,client594@example.com,3
TRF-000595,2024-08-17,US,B2C,TRACK00000595,UPS,DAMAGE,Closed DAMAGE incident handled for UPS,CLOSED,client595@example.com,3
TRF-000596,2024-08-18,US,B2C,TRACK00000596,FEDEX,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for FEDEX,CLOSED,client596@example.com,5
TRF-000597,2024-08-19,US,B2B,TRACK00000597,FEDEX,DAMAGE,Closed DAMAGE incident handled for FEDEX,CLOSED,client597@example.com,2
TRF-000598,2024-08-20,ES,B2C,TRACK00000598,DHL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_ES,CLOSED,client598@example.com,2
TRF-000599,2024-08-21,ES,B2B,TRACK00000599,SEUR,LOST_PARCEL,Closed LOST_PARCEL incident handled for SEUR,CLOSED,client599@example.com,2
TRF-000600,2024-08-22,ES,B2B,TRACK00000600,MRW,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for MRW,CLOSED,client600@example.com,5
TRF-000601,2024-08-23,ES,B2C,TRACK00000601,MRW,DAMAGE,Closed DAMAGE incident handled for MRW,CLOSED,client601@example.com,2
TRF-000602,2024-08-24,US,B2B,TRACK00000602,DHL_US,DAMAGE,Closed DAMAGE incident handled for DHL_US,CLOSED,client602@example.com,4
TRF-000603,2024-08-25,US,B2C,TRACK00000603,FEDEX,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for FEDEX,CLOSED,client603@example.com,3
TRF-000604,2024-08-26,ES,B2C,TRACK00000604,DHL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for DHL_ES,CLOSED,client604@example.com,4
TRF-000605,2024-08-27,US,B2C,TRACK00000605,UPS,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for UPS,CLOSED,client605@example.com,2
TRF-000606,2024-08-28,ES,B2B,TRACK00000606,LOCAL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for LOCAL_ES,CLOSED,client606@example.com,4
TRF-000607,2024-08-29,ES,B2B,TRACK00000607,LOCAL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for LOCAL_ES,CLOSED,client607@example.com,3
TRF-000608,2024-08-30,US,B2B,TRACK00000608,UPS,LOST_PARCEL,Closed LOST_PARCEL incident handled for UPS,CLOSED,client608@example.com,3
TRF-000609,2024-08-31,ES,B2C,TRACK00000609,SEUR,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for SEUR,CLOSED,client609@example.com,2
TRF-000610,2024-09-01,ES,B2C,TRACK00000610,MRW,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for MRW,CLOSED,client610@example.com,3
TRF-000611,2024-09-02,US,B2B,TRACK00000611,DHL_US,DAMAGE,Closed DAMAGE incident handled for DHL_US,CLOSED,client611@example.com,3
TRF-000612,2024-09-03,US,B2C,TRACK00000612,UPS,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for UPS,CLOSED,client612@example.com,3
TRF-000613,2024-09-04,US,B2B,TRACK00000613,DHL_US,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_US,CLOSED,client613@example.com,3
TRF-000614,2024-09-05,ES,B2C,TRACK00000614,DHL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_ES,CLOSED,client614@example.com,3
TRF-000615,2024-09-06,US,B2B,TRACK00000615,DHL_US,DAMAGE,Closed DAMAGE incident handled for DHL_US,CLOSED,client615@example.com,3
TRF-000616,2024-09-07,US,B2B,TRACK00000616,UPS,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for UPS,CLOSED,client616@example.com,4
TRF-000617,2024-09-08,ES,B2C,TRACK00000617,LOCAL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for LOCAL_ES,CLOSED,client617@example.com,2
TRF-000618,2024-09-09,US,B2C,TRACK00000618,FEDEX,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for FEDEX,CLOSED,client618@example.com,4
TRF-000619,2024-09-10,US,B2C,TRACK00000619,UPS,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for UPS,CLOSED,client619@example.com,3
TRF-000620,2024-09-11,US,B2B,TRACK00000620,UPS,DAMAGE,Closed DAMAGE incident handled for UPS,CLOSED,client620@example.com,4
TRF-000621,2024-09-12,US,B2C,TRACK00000621,DHL_US,DAMAGE,Closed DAMAGE incident handled for DHL_US,CLOSED,client621@example.com,3
TRF-000622,2024-09-13,ES,B2B,TRACK00000622,SEUR,LOST_PARCEL,Closed LOST_PARCEL incident handled for SEUR,CLOSED,client622@example.com,3
TRF-000623,2024-09-14,US,B2C,TRACK00000623,FEDEX,LOST_PARCEL,Closed LOST_PARCEL incident handled for FEDEX,CLOSED,client623@example.com,2
TRF-000624,2024-09-15,US,B2C,TRACK00000624,FEDEX,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for FEDEX,CLOSED,client624@example.com,3
TRF-000625,2024-09-16,US,B2B,TRACK00000625,UPS,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for UPS,CLOSED,client625@example.com,4
TRF-000626,2024-09-17,ES,B2B,TRACK00000626,LOCAL_ES,DAMAGE,Closed DAMAGE incident handled for LOCAL_ES,CLOSED,client626@example.com,1
TRF-000627,2024-09-18,US,B2C,TRACK00000627,DHL_US,DAMAGE,Closed DAMAGE incident handled for DHL_US,CLOSED,client627@example.com,2
TRF-000628,2024-09-19,ES,B2B,TRACK00000628,SEUR,LOST_PARCEL,Closed LOST_PARCEL incident handled for SEUR,CLOSED,client628@example.com,3
TRF-000629,2024-09-20,ES,B2B,TRACK00000629,SEUR,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for SEUR,CLOSED,client629@example.com,4
TRF-000630,2024-09-21,ES,B2B,TRACK00000630,DHL_ES,DAMAGE,Closed DAMAGE incident handled for DHL_ES,CLOSED,client630@example.com,3
TRF-000631,2024-09-22,US,B2C,TRACK00000631,UPS,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for UPS,CLOSED,client631@example.com,3
TRF-000632,2024-09-23,ES,B2B,TRACK00000632,SEUR,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for SEUR,CLOSED,client632@example.com,4
TRF-000633,2024-09-24,ES,B2B,TRACK00000633,LOCAL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for LOCAL_ES,CLOSED,client633@example.com,2
TRF-000634,2024-09-25,ES,B2C,TRACK00000634,LOCAL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for LOCAL_ES,CLOSED,client634@example.com,3
TRF-000635,2024-09-26,ES,B2C,TRACK00000635,MRW,DAMAGE,Closed DAMAGE incident handled for MRW,CLOSED,client635@example.com,2
TRF-000636,2024-09-27,US,B2C,TRACK00000636,FEDEX,DAMAGE,Closed DAMAGE incident handled for FEDEX,CLOSED,client636@example.com,2
TRF-000637,2024-09-28,ES,B2B,TRACK00000637,SEUR,DAMAGE,Closed DAMAGE incident handled for SEUR,CLOSED,client637@example.com,4
TRF-000638,2024-09-29,ES,B2B,TRACK00000638,MRW,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for MRW,CLOSED,client638@example.com,5
TRF-000639,2024-09-30,US,B2B,TRACK00000639,DHL_US,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_US,CLOSED,client639@example.com,2
TRF-000640,2024-10-01,ES,B2C,TRACK00000640,DHL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_ES,CLOSED,client640@example.com,3
TRF-000641,2024-10-02,ES,B2C,TRACK00000641,LOCAL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for LOCAL_ES,CLOSED,client641@example.com,4
TRF-000642,2024-10-03,ES,B2C,TRACK00000642,SEUR,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for SEUR,CLOSED,client642@example.com,3
TRF-000643,2024-10-04,US,B2B,TRACK00000643,UPS,DAMAGE,Closed DAMAGE incident handled for UPS,CLOSED,client643@example.com,2
TRF-000644,2024-10-05,US,B2B,TRACK00000644,FEDEX,LOST_PARCEL,Closed LOST_PARCEL incident handled for FEDEX,CLOSED,client644@example.com,2
TRF-000645,2024-10-06,ES,B2B,TRACK00000645,LOCAL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for LOCAL_ES,CLOSED,client645@example.com,3
TRF-000646,2024-10-07,ES,B2C,TRACK00000646,MRW,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for MRW,CLOSED,client646@example.com,3
TRF-000647,2024-10-08,ES,B2C,TRACK00000647,MRW,DAMAGE,Closed DAMAGE incident handled for MRW,CLOSED,client647@example.com,2
TRF-000648,2024-10-09,US,B2C,TRACK00000648,DHL_US,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_US,CLOSED,client648@example.com,4
TRF-000649,2024-10-10,ES,B2C,TRACK00000649,MRW,LOST_PARCEL,Closed LOST_PARCEL incident handled for MRW,CLOSED,client649@example.com,3
TRF-000650,2024-10-11,ES,B2B,TRACK00000650,DHL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_ES,CLOSED,client650@example.com,4
TRF-000651,2024-10-12,ES,B2C,TRACK00000651,MRW,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for MRW,CLOSED,client651@example.com,3
TRF-000652,2024-10-13,ES,B2C,TRACK00000652,DHL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_ES,CLOSED,client652@example.com,3
TRF-000653,2024-10-14,ES,B2B,TRACK00000653,DHL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_ES,CLOSED,client653@example.com,3
TRF-000654,2024-10-15,US,B2B,TRACK00000654,DHL_US,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_US,CLOSED,client654@example.com,3
TRF-000655,2024-10-16,US,B2B,TRACK00000655,UPS,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for UPS,CLOSED,client655@example.com,4
TRF-000656,2024-10-17,ES,B2B,TRACK00000656,DHL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_ES,CLOSED,client656@example.com,3
TRF-000657,2024-10-18,ES,B2C,TRACK00000657,SEUR,LOST_PARCEL,Closed LOST_PARCEL incident handled for SEUR,CLOSED,client657@example.com,2
TRF-000658,2024-10-19,ES,B2C,TRACK00000658,DHL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_ES,CLOSED,client658@example.com,3
TRF-000659,2024-10-20,US,B2C,TRACK00000659,DHL_US,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for DHL_US,CLOSED,client659@example.com,4
TRF-000660,2024-10-21,US,B2C,TRACK00000660,UPS,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for UPS,CLOSED,client660@example.com,3
TRF-000661,2024-10-22,US,B2B,TRACK00000661,UPS,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for UPS,CLOSED,client661@example.com,3
TRF-000662,2024-10-23,US,B2B,TRACK00000662,UPS,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for UPS,CLOSED,client662@example.com,3
TRF-000663,2024-10-24,ES,B2C,TRACK00000663,DHL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_ES,CLOSED,client663@example.com,4
TRF-000664,2024-10-25,ES,B2C,TRACK00000664,LOCAL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for LOCAL_ES,CLOSED,client664@example.com,3
TRF-000665,2024-10-26,US,B2B,TRACK00000665,DHL_US,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for DHL_US,CLOSED,client665@example.com,4
TRF-000666,2024-10-27,US,B2C,TRACK00000666,UPS,LOST_PARCEL,Closed LOST_PARCEL incident handled for UPS,CLOSED,client666@example.com,3
